slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
0.801882,-0.546322,6.039479,2359.486973,-0.339792,2092623.489661,15338.149964,0.637195,13234.317525,0.328679,0.012406,0.090851,2266.504193,735.453419,712.633228
-0.766430,0.509887,3.244218,4758.989866,0.029835,3664086.482381,10510.465261,1.225464,10694.925396,0.214595,0.020449,0.070164,5005.486639,-1611.748011,-208.788324
-0.219719,-0.057884,3.588799,1826.174859,-0.060923,3489067.445614,4045.164796,0.623381,9100.494206,0.507855,0.014177,0.135151,218.567391,-176.311818,17.741858
-0.092976,0.573921,6.680583,4710.081149,-0.353847,3801559.389906,11429.878192,1.111328,20044.009806,0.155949,0.023010,0.146912,4177.691081,-645.588903,-1042.603854
0.073633,0.086166,6.504261,4893.910520,-0.260042,1838361.049481,16705.957765,0.545941,14184.770698,0.651726,0.021180,0.134886,4445.137082,265.325631,-1391.986218
-0.710761,0.202796,5.487141,5806.211622,-0.508706,3204159.382256,7889.656433,0.896087,10228.999523,0.444471,0.013069,0.087397,5316.882099,-2786.071571,-269.468866
-0.666981,-0.514095,2.314601,1821.057320,0.343138,1900160.141179,16756.928575,0.565486,6466.617410,0.111010,0.021223,0.148712,0.000000,0.000000,0.000000
-0.049262,0.585071,5.351646,5300.524053,-0.161354,2289892.394338,467.117561,1.214530,12953.573979,0.243544,0.010933,0.074482,6196.911073,-1088.917699,-1724.697982
0.539981,-0.267569,9.917940,3269.987024,-0.348952,968934.030974,6225.054969,1.177656,1090.033165,0.598650,0.011124,0.059095,1155.270370,718.447367,194.742918
0.837389,-0.326118,8.328596,6066.099298,0.255092,1770250.826397,14091.240216,1.009889,1586.302520,0.350078,0.022616,0.098132,3474.875894,656.711558,851.491487
-0.709906,-0.452460,4.670487,3732.598828,-0.228175,2204987.056058,8877.082033,0.356298,20364.572986,0.374501,0.016132,0.058094,3973.855072,-1373.316990,193.557658
0.219499,-0.566051,4.350169,3036.552551,0.102919,1433652.478911,4671.561508,0.552271,7754.942412,0.437389,0.021575,0.078973,4198.855090,248.440821,1820.230761
0.608377,-0.284019,7.453305,2197.384803,0.448651,3613772.614349,3855.045595,0.403734,18194.449080,0.246221,0.016023,0.138832,3590.146362,245.908171,300.505009
0.622484,-0.004480,8.435217,6250.966372,-0.381704,928878.647010,247.061894,0.997557,4804.248125,0.243716,0.022060,0.142866,2150.161047,531.361160,-283.217227
0.704749,0.464878,5.768788,4089.565683,0.216792,1993900.105716,6401.363282,1.143375,4999.152967,0.278097,0.014620,0.084019,1352.809208,422.021433,-432.464270
-0.650282,0.434580,4.195948,6069.381205,0.510250,3207679.310715,17411.482343,0.934429,3496.105756,0.133658,0.010435,0.066595,4965.786650,-783.592060,-52.042569
0.216314,0.424404,6.856299,2116.069690,-0.157775,3619455.293400,13995.641884,0.599207,18960.167284,0.380635,0.017246,0.096930,996.808110,48.042637,-433.175029
-0.037556,0.129597,8.675209,5000.815557,0.351874,1324124.192362,8019.593414,0.407890,16394.700920,0.548436,0.011013,0.075612,4575.469653,-743.369775,570.260128
0.832655,-0.222531,7.417505,1513.098994,-0.134014,3813290.278633,19775.860189,0.735337,14199.371263,0.629842,0.023221,0.145372,1727.976703,897.342353,314.961999
0.880611,-0.277332,2.861771,5884.758934,0.415118,2846817.699689,392.587133,1.132873,16759.235951,0.483185,0.017061,0.093460,5554.840201,2445.650415,2378.619538
0.679177,0.412619,5.382960,3992.774585,-0.193012,1092309.611749,16141.911756,0.670637,1530.641388,0.608182,0.019806,0.065828,2930.815337,788.667834,-1454.763152
-0.806213,-0.041415,8.578266,2298.984032,0.291867,2732184.387392,17492.363006,0.653841,20240.712594,0.477972,0.011252,0.103992,4148.912009,-2767.367586,117.974050
0.473484,0.547388,6.447760,7016.807682,-0.231048,1019142.291766,14785.484417,0.410701,9024.712004,0.596902,0.022194,0.132662,4164.550923,733.497402,-2115.196464
-0.690258,0.159466,5.711268,6331.044191,0.526073,1782436.413342,9667.813402,0.623280,3829.070419,0.428661,0.012235,0.106076,7348.346737,-3085.308365,148.022701
-0.778925,-0.208215,6.044853,2310.331372,0.176358,1914612.757085,15350.591185,1.158979,7667.944902,0.652135,0.017239,0.132856,1802.570464,-1598.469709,121.975288
-0.696561,0.206241,7.816818,5232.405075,0.141971,515749.713360,4416.005132,1.247163,3846.464099,0.320474,0.021070,0.069995,5352.420856,-1927.020722,-88.796778
0.306149,-0.525568,2.433711,2166.749824,-0.032424,3720113.347867,11454.678265,0.685773,16754.937001,0.653324,0.023918,0.088724,3579.200551,463.438498,2130.926103
0.169924,0.103701,3.046077,5968.346049,0.140874,1086522.715833,4577.971155,1.273698,12304.411632,0.555698,0.010509,0.137571,5974.896949,885.681953,-443.596831
0.980313,-0.236521,6.143390,3676.108260,-0.372245,3957487.613874,11910.141254,0.337502,770.687016,0.169485,0.023758,0.080308,3210.682252,140.478789,14.063430
0.842550,0.586138,7.015213,5026.819377,0.394097,1082131.609306,13587.157938,0.932233,15239.479524,0.131491,0.021389,0.106324,1661.864672,357.621100,-365.047108
-0.265704,-0.122913,5.408300,4060.165372,-0.192026,2054605.558849,16269.616386,1.154026,2519.931388,0.359877,0.020047,0.134815,3395.645877,-816.691704,38.926174
-0.164248,0.095924,3.412268,2181.831859,0.228227,1839664.525044,11322.099816,0.947137,15794.957258,0.112253,0.013722,0.057302,1391.325988,-274.856694,27.450952
-0.653822,0.568550,9.038384,5347.867370,0.314963,3836328.438133,10126.379889,0.686320,12516.146182,0.348607,0.019134,0.101535,3811.131639,-1319.832226,-249.197614
-0.541685,0.390820,3.314383,4426.545578,0.275184,1161189.931166,16399.198786,0.857736,10891.821193,0.256231,0.023609,0.140282,5045.460874,-1743.846678,-289.512464
-0.352709,-0.486778,8.921963,2264.727064,-0.084867,3223422.851850,1829.079720,0.621792,16057.827894,0.425789,0.017698,0.107482,2986.276799,-922.871973,614.344639
-0.827897,-0.205128,3.300368,7039.853795,-0.179374,1699262.958754,19887.296822,1.039526,11388.295641,0.516800,0.017245,0.128197,7811.875075,-5307.453092,102.707593
-0.669354,0.482239,8.456367,3191.808145,-0.084175,2810850.365515,10747.350878,0.390936,3388.249409,0.229888,0.023045,0.124974,2213.915755,-338.933407,-79.012946
0.573855,0.000418,5.703317,5886.765350,0.059268,3025957.210734,1124.551870,1.290237,8368.836197,0.534797,0.018558,0.142408,9071.326504,2329.485924,218.410815
0.672844,-0.050836,6.163490,7278.206818,0.145574,1650040.250990,13868.523734,0.415981,12076.789266,0.540840,0.015972,0.056836,7898.108819,3952.738906,1277.577863
-0.747900,0.066328,7.537829,4465.499916,-0.079751,855841.823499,14610.332494,0.655829,8927.342097,0.368667,0.010485,0.118545,3909.560442,-1940.456468,-70.179846
-0.183237,-0.277261,4.274661,6076.112712,0.067362,1445054.674136,111.447813,0.691791,15841.645629,0.367831,0.015984,0.084022,3672.079735,-1069.722522,1048.189698
-0.844606,-0.476458,3.970157,1618.283482,0.193260,1079342.962515,19247.681262,0.895164,1811.509593,0.151940,0.010599,0.144458,1268.078198,-230.642219,24.066272
-0.432973,-0.365495,9.133650,4701.812293,0.340972,1599502.449579,14639.657028,0.303780,6139.945024,0.530605,0.014295,0.143866,8301.617537,-2205.991090,1139.116548
-0.026707,0.135955,4.618159,2726.081573,-0.457072,2770554.291779,13446.400345,0.424279,2385.629658,0.275045,0.014383,0.081533,2102.859722,-84.741441,-536.387665
-0.155934,-0.200549,7.036773,1931.043087,0.302028,2538859.626862,3982.165914,0.874043,19775.044646,0.363315,0.022592,0.135022,2425.210887,-547.950402,685.798783
0.565334,-0.109061,2.097679,7482.978176,-0.326945,3849044.595995,1364.833262,1.205619,10617.542036,0.354437,0.013687,0.070422,7217.267971,2771.942586,-529.187026
-0.167963,-0.064418,6.856836,4467.274244,-0.040056,2512159.243820,16330.125329,0.868853,1039.254972,0.530013,0.015828,0.105382,5054.609683,-1917.202553,397.071724
0.671964,-0.371951,3.375144,3599.632789,0.468612,3501347.303885,1904.339369,1.029827,8319.311824,0.124957,0.011650,0.119672,6553.288896,818.155775,893.184219
-0.251446,0.586456,9.526780,2698.998789,0.102085,1179397.400698,93.520167,0.861412,14410.415892,0.583615,0.023844,0.062243,2412.623807,-949.096527,-939.347641
0.393128,-0.442235,9.899568,2055.242862,0.494379,2791111.320368,1622.281975,1.246779,17601.954324,0.328652,0.023739,0.145196,1423.819692,406.312104,705.635454
0.224440,0.428579,5.937899,5153.230397,0.419109,3002729.021818,8528.992046,0.855689,5103.028597,0.299866,0.022539,0.128210,4138.493568,435.988796,-684.080059
0.308191,0.295651,5.489461,5897.606350,0.461672,3227714.381083,11010.637803,0.558874,6984.627339,0.174334,0.011243,0.115817,3866.098378,699.108268,-208.493248
0.314345,-0.006337,6.907188,2850.956646,-0.122584,2203654.668640,7492.463332,0.630697,14427.402952,0.365386,0.019956,0.070061,679.650828,30.687382,-7.499382
0.051567,-0.384421,2.407080,7397.552634,-0.219407,1011207.386260,7758.521562,1.254275,13267.314831,0.536843,0.014242,0.146020,7286.297994,-1102.220315,4271.620589
0.907713,0.156702,9.702102,6707.264238,-0.205096,1874675.372327,8151.480309,0.737936,16334.549108,0.499406,0.012210,0.119990,0.000000,0.000000,0.000000
0.680359,-0.270764,6.642539,2631.139970,0.227224,2158490.549467,10749.412212,0.790885,15551.344872,0.413169,0.021176,0.133970,1957.664047,897.485815,1031.874659
0.296329,0.438962,9.933317,1534.852283,0.450953,2640329.278504,13414.776838,0.574537,2342.839058,0.451837,0.021339,0.081907,3059.169079,346.665060,-373.301917
-0.665665,0.537075,2.960744,3677.748441,0.088462,1149960.809641,18763.379268,0.762018,8777.183649,0.256490,0.011407,0.092818,4511.738413,-1481.594763,-297.316406
-0.445883,0.329089,6.542923,6056.984397,-0.487201,1058297.785147,12798.485388,1.174962,10770.874419,0.483047,0.011623,0.070191,6818.399679,-3803.931788,-1163.889909
-0.020242,-0.231112,3.265872,6837.049270,-0.152609,1331404.451302,5981.301802,1.233269,10088.062723,0.522313,0.012557,0.125938,7825.534419,-1612.917786,3819.642951
0.290773,-0.333307,4.127772,6138.193325,0.278735,2447029.272501,10385.416328,0.453577,5698.973697,0.604778,0.021859,0.118627,2663.201391,375.575750,1080.588489
-0.498813,-0.412292,7.940712,7461.944322,-0.059757,2485226.569191,12367.971724,0.548971,17660.930445,0.273860,0.015760,0.107125,9493.039518,-2852.619061,989.140369
0.479119,0.519916,2.360192,5737.578601,0.559403,3867381.910378,15544.692253,1.072983,14169.702271,0.541232,0.016744,0.138722,5518.837392,1991.606521,-1852.734475
-0.072214,-0.391375,5.616221,3898.799478,0.511432,1631380.919387,16418.025289,0.918399,2886.727882,0.563584,0.014273,0.097720,2912.834105,-409.900995,1096.810271
0.505181,-0.094880,3.901136,2602.407255,0.129850,3783518.766733,11748.600661,0.549942,11397.373766,0.528289,0.014370,0.107160,2706.278128,837.876253,425.364679
-0.730066,-0.107335,7.620838,5019.002657,0.542530,3217640.555981,1217.462266,0.614122,14752.225906,0.240537,0.018438,0.085700,5326.338734,-1656.048536,216.625123
-0.292297,-0.141792,6.189062,5738.683754,0.377809,3706241.273457,14880.569228,0.839912,16141.601165,0.466325,0.014041,0.085774,5987.366182,-2419.154505,1499.863381
-0.157624,0.554002,8.924727,6645.127911,0.267415,2769065.183375,17145.440030,0.710647,1129.185767,0.216276,0.012867,0.149440,8579.293229,-972.190357,-1285.743072
0.929942,0.138284,7.964348,5701.982764,-0.178677,3764912.962906,19861.531767,1.257420,4482.569251,0.191065,0.020101,0.060779,1633.418822,250.504440,-126.272951
-0.019074,-0.397575,9.467418,4705.103991,0.304949,2360075.672135,18529.348809,0.348130,13553.998811,0.532199,0.021114,0.106380,2305.724481,-122.951830,546.318084
-0.113211,0.003082,7.429993,6930.255090,-0.312517,2081844.677104,12825.887268,0.667901,12628.384020,0.512517,0.018129,0.077371,7203.962578,-1629.537199,-1906.719401
0.848830,-0.561146,4.641044,5044.655918,0.357185,1168984.209772,1010.280811,0.351703,13293.882006,0.353611,0.021944,0.080745,5700.197261,1293.081494,1507.421057
-0.477675,0.378286,9.877966,2316.572421,0.020986,1215409.810690,7432.938224,0.840283,11396.941033,0.168054,0.016723,0.131649,2506.452117,-699.944962,-245.965392
0.898560,0.186557,4.775620,6750.659331,-0.099890,2879449.234764,8785.268826,0.300180,11741.261774,0.443972,0.016286,0.118384,4918.493460,1484.481273,-786.188411
-0.158998,0.251964,8.557507,3785.354592,-0.216126,3194691.109694,2667.428141,0.448365,15809.054714,0.206773,0.014237,0.126967,5341.837309,-614.559176,-861.348168
0.211388,-0.566997,9.811363,6676.232705,-0.294464,1248632.924702,8244.548075,0.854931,3991.612775,0.479450,0.011889,0.114168,3946.655270,325.040688,1852.539774
0.814086,-0.525465,3.590288,5822.535930,0.421235,3576936.666537,6501.845192,0.409235,4796.880645,0.398605,0.022784,0.094356,4179.812723,1098.332750,1177.986689
-0.799770,0.514135,4.108121,2066.655591,-0.280052,1465302.835838,8088.150432,1.210537,17445.229989,0.248172,0.020498,0.089222,2876.022877,-1816.423754,-82.816689
-0.048903,-0.582887,6.032385,3899.396238,0.428006,1013865.321062,12363.583748,0.958991,18778.026683,0.174032,0.022258,0.148918,4814.798083,-451.959930,1504.248334
-0.578244,-0.084127,8.744093,6612.791484,0.205060,1112230.947804,9562.839793,0.689748,10749.217812,0.151786,0.010506,0.147531,5013.942715,-1054.044959,132.623301
0.934520,0.224820,8.458902,6715.268700,-0.256004,1014318.684405,5030.479546,0.645507,19355.091625,0.635273,0.013933,0.096524,1590.164801,1242.024549,-1024.113307
0.873096,0.201858,4.074484,7215.724881,0.095402,1877629.534052,1408.556595,0.819078,3597.106071,0.361631,0.022449,0.141956,4685.965337,1701.412570,-594.842673
-0.307234,0.385732,7.147836,3875.848870,0.049375,1015952.160014,10412.573182,0.863280,7826.180794,0.295290,0.018069,0.061565,3231.660046,-933.973269,-599.102246
0.886141,0.506857,8.285800,3504.927854,-0.105682,2952306.046636,3848.689101,0.311189,15519.522122,0.603972,0.021453,0.080548,0.000000,0.000000,0.000000
-0.813445,-0.156670,8.205587,4052.695170,0.133269,2536303.863327,4727.503222,1.039666,18540.299345,0.271780,0.023546,0.085246,3371.690481,-1641.077000,80.819712
0.800120,-0.062205,5.694323,2074.029919,-0.054626,1923264.018376,11565.490787,0.785493,14869.315197,0.648582,0.015502,0.054755,1623.243900,1428.042834,112.217337
0.706603,-0.283537,8.841735,3063.856401,-0.521556,1411521.784115,14377.871778,1.033007,19704.394881,0.429841,0.010864,0.072682,624.287668,426.043413,22.109414
0.412068,-0.518986,6.269892,2307.529208,0.143740,570606.136314,19486.889197,0.378190,3162.721024,0.273448,0.021642,0.145571,2335.478926,204.480106,602.205325
-0.314954,0.183669,9.335538,3842.014018,0.022891,1724861.185308,992.225187,1.244764,12071.087668,0.563359,0.020535,0.132659,4045.841036,-1631.099606,-523.675645
-0.030661,0.157253,7.093985,6947.804380,0.523035,2336526.042172,9747.136932,0.507977,13587.810726,0.423903,0.013930,0.122356,3516.850288,-140.562464,211.214520
0.773608,0.464200,4.466579,6605.175213,-0.219206,3180141.214285,11167.614409,0.705477,1293.351132,0.144031,0.014821,0.089839,7722.254742,495.832720,-834.941856
0.020451,0.488329,9.601219,2211.986771,-0.185376,2229485.882042,3723.448690,0.468914,5355.234321,0.448424,0.020288,0.081009,3190.342404,-294.155204,-941.019685
-0.723164,-0.036081,7.778553,6221.609354,-0.409879,802225.380022,1920.491583,1.280213,6066.186707,0.643812,0.010170,0.070476,6230.713682,-5049.944637,-368.321521
0.286563,0.209477,6.585661,4599.561258,-0.275308,2326646.607179,9855.468425,1.196324,9534.310551,0.569362,0.015047,0.093804,2417.498142,665.470486,-1695.527559
-0.174141,-0.085643,9.110263,6351.250442,-0.513591,3938971.014123,6205.324779,1.244579,1111.094683,0.124941,0.018857,0.071544,4673.110970,-340.978447,-256.919499
0.438665,0.201369,3.439960,2088.012973,0.504906,2014281.495996,7795.515705,0.914959,5447.628187,0.474658,0.014288,0.052707,2032.006228,876.347816,187.378603
-0.311898,0.286869,9.802028,6923.615057,-0.216889,3105290.434514,15664.639010,0.903473,2580.245144,0.127258,0.019357,0.053169,2941.370696,-264.558165,-190.208078
-0.005030,0.133560,8.085984,6123.370272,0.186637,2325054.231526,18742.419757,0.700321,8582.315046,0.648341,0.011548,0.059898,7461.937947,-940.747961,-1547.639016
0.820199,0.540085,6.959327,6511.037502,-0.273200,1719614.999664,2562.834111,1.196036,1700.256189,0.319737,0.013316,0.059684,5462.265657,963.089653,-1489.759201
0.784232,0.525551,9.856779,1830.382683,-0.067131,2250013.273952,7800.865074,1.166332,1595.514694,0.345211,0.020679,0.085788,175.983144,19.127416,-35.373126
0.197773,0.448166,4.372258,4889.871892,-0.069923,3500855.824837,8252.434504,0.456508,9139.393763,0.653616,0.013957,0.060938,4109.343562,279.592600,-2593.874258
0.158129,0.345169,8.914622,7277.644670,0.400366,2995135.165726,5063.054640,0.931364,17332.457665,0.487476,0.011955,0.135572,6097.369786,1313.934114,-1771.456357
0.118115,-0.154682,5.998921,2865.213740,-0.335560,3887757.268386,15297.335266,0.540069,15996.741145,0.591441,0.022296,0.092670,2584.481847,133.438578,-17.082026
0.120342,-0.433808,4.016793,6678.594155,-0.035860,1414098.858536,19282.000779,0.838353,9495.220290,0.489585,0.012500,0.130347,7574.791631,-102.218648,3866.692726
0.819401,0.537687,5.006803,2655.162940,0.424059,2343837.919103,1916.494841,1.131066,3933.355054,0.444132,0.013355,0.145852,4483.340248,1390.682504,-1165.322077
0.155368,0.335689,5.773505,4585.862229,-0.485255,3089954.184581,15855.506907,0.382272,15266.059681,0.425329,0.015361,0.149004,0.000000,0.000000,0.000000
-0.270049,-0.573691,6.650847,2920.005606,-0.171200,3837717.015078,13660.580660,0.946434,3720.787172,0.386397,0.021682,0.086474,2864.801376,-723.751417,684.086441
-0.698799,0.316272,8.721109,5126.828854,0.022175,2418572.622964,9218.416277,0.654130,7270.480065,0.160034,0.015827,0.133904,4557.647403,-880.466910,-107.641982
0.768057,-0.374117,6.145074,4560.236817,-0.159811,1419681.778774,12468.843131,0.558405,18440.036668,0.214927,0.010085,0.146778,6165.953274,1700.877382,1274.448221
-0.950222,0.144376,6.259390,6640.858419,0.315898,1221995.077498,11778.497964,0.509228,8540.331592,0.426790,0.020355,0.094363,6183.601615,-3013.179923,9.671236
-0.563233,0.171142,8.910579,1946.515566,0.472341,2378302.154976,19343.353994,0.333157,10642.920288,0.531400,0.021365,0.081632,2175.768949,-890.189347,43.817819
-0.046599,0.216747,2.193548,6855.426804,0.098610,3113907.309985,18121.614791,1.102986,19228.412590,0.401546,0.011118,0.063084,6944.825592,-1820.694023,-2753.312914
-0.768355,0.280868,5.594693,5250.599628,0.186185,3332967.159556,5288.284520,0.919541,10038.355929,0.316935,0.023837,0.067418,4812.185547,-1867.706104,-92.464686
-0.859859,-0.079468,7.048509,2303.677621,-0.269885,3176636.154282,10103.962536,0.317016,12809.065703,0.207324,0.017718,0.105359,0.000000,0.000000,0.000000
0.952232,0.288844,3.145126,3260.041666,-0.314938,3220577.722218,4189.063307,1.153614,7558.744620,0.581287,0.012638,0.141705,3080.508295,1303.500637,-1519.999718
-0.097388,-0.566513,8.392662,5499.556465,-0.178601,2471225.674444,11362.752718,0.968438,4028.848501,0.306025,0.018738,0.073390,2912.402341,-355.331784,681.547872
